,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,target
348,152244231.7142857,1220715.0,,2.2857142857142856,,3.4285714285714284,0.9982716947695656,304523686.52380955,1.0,646425594.0,2899654.0,2045737680.0,2.0,11.0,0,3.142857142857143,9.0,2.0,3.142857142857143,525972339.7142857,3.0,2.857142857142857,139737102.2857143,0.0,,2,0,1.564516129032258,1898855.0,,1026068.0,4.203328453911268e+17,,0.7568631676371731,0.0,,1.4285714285714286,2.0,,,8.0,30.0,11.0,9.0,344587516.5714286,,0,1748077301.0,,1012118.0,189094625.7142857,,0.8333333333333334,63009169.0,0.8,190862403.0,172685714.2857143,1,344648027.0,3.4285714285714284,-205817.42857142852,4162436356575313.5,-1506978000.0,,9.0,42408442.71428572,62943169.0,34855763.0,1,6,,,1.0,3.375,1.0,2.0,104627621.0,1512838760.0,1.0,36796033.571428575,17.0,2.0,1357608.0,1.1428571428571428,51500936.71428572,3.4257615882470868e+16,60500.0,39,1.5714285714285714,148646551.0,1.0,12.0,1.4285714285714286,1026068.0,0.4083651166428227,2.0,68273940.0,92351101.0,27393948.0,1.7142857142857142,136216125.7142857,1311503948256137.5,2.8,3.142857142857143,1.0,0.0,2.839285714285714,2.0,3.5,152619464.57142857,214088329.0,193505150.95454547,18.0,1.5714285714285714,72100407.42857143,141259352.14285713,119151591.57142857,1.5714285714285714,66056796.0,30911891.71428572,2.5,256724744.42857143,262526131.0,1.0,2.0,106847417.7173913,1.4887640449438202,1,3.0,0.0,2.857142857142857,15725187.0,3.0933333333333333,1.0,15725187.0,0.0,6968828.0,1.4285714285714286,1.4285714285714286,2.142857142857143,3088488.0,166580174.85714287,2.857142857142857,0.8571428571428571,78721442.85714285,1.4,14.0,1.102865873737466,,1.1006209569847158,0.9898328582015812,1
144,0.0,0.0,,0.1428571428571428,,0.2857142857142857,inf,505214.25,1.0,767467.0,521648.0,50000000.0,0.1428571428571428,2.0,20,0.0,3.0,0.1428571428571428,0.2857142857142857,92.71428571428572,1.0,0.1428571428571428,109631.71428571428,529816550.0,,0,0,1.1666666666666667,0.0,,1.0,,,123456790.1234568,47.0,,0.1428571428571428,0.0,,,1.0,4.0,9.0,5.0,15071428.57142857,,0,320413.0,,267467.0,109638.14285714286,,,0.0,,,83507148.28571428,7,1.0,0.0,8327.0,,-11.0,,2.0,2094.5714285714284,0.0,0.0,11,0,,,0.0,0.6666666666666666,0.1428571428571428,0.2857142857142857,698538.0,454474.0,1.0,0.0,5.0,0.0,500127.0,0.4285714285714285,14309.57142857143,,0.0,133,0.1428571428571428,450089.0,0.0,3.0,0.1428571428571428,1.0,,,319192.0,0.0,71446.71428571429,0.4285714285714285,199576.8571428572,,1.0,0.0,1.0,1.0,0.3333333333333333,0.5,3.0,52281.142857142855,52281.142857142855,640081.75,0.0,0.0,166852.0,147847.7142857143,52281.142857142855,0.1428571428571428,14309.57142857143,142893.42857142858,0.6666666666666666,1.8571428571428568,0.0,7.0,0.5714285714285714,3150265.8666666667,1.588235294117647,0,0.0,0.0,0.1428571428571428,500127.0,0.1428571428571428,0.0,500127.0,0.0,12.0,0.1428571428571428,0.0,0.1428571428571428,0.0,201671.42857142852,0.0,0.1428571428571428,34069.142857142855,0.6666666666666666,1.0,0.8473106446598765,,,0.9999143991159916,1
173,41629149.28571428,59396.0,199746.42857142852,6.857142857142857,0.8571428571428573,8.0,inf,7969191.166666667,1.0,30101832.0,4658073.0,124348300.0,6.285714285714286,4.0,1,1.1428571428571428,11.0,8.571428571428571,7.714285714285714,33961428.571428575,0.0,0.8571428571428571,11044038.0,14504000.0,500000.0,1,10,1.2692307692307694,29911.0,106555.5,197.0,45019812525871.375,4.5,1.0866052031982878,0.0,1.0084842828659908,0.2857142857142857,2.0,-58760000.0,595359.2,1.0,2.0,12.0,4.0,114257800.42857143,38485714.28571428,3,55594037.0,42290000.0,425.0,1428451.4285714286,4.0,0.8333333333333334,2055335.0,18.266666666666666,11499735.0,68865881.42857143,1,0.0,8.714285714285714,-3445209.4285714286,27693197512492.0,-1980000.0,120808571.42857143,14.0,-2056828.2857142857,10226.0,0.0,0,4,63.0,91950000.0,1.0,1.0,6.714285714285714,4.142857142857143,28600655.0,39899911.0,5.0,250677.7142857143,4.0,1.4285714285714286,1075938.0,0.2857142857142857,21482396.285714287,5038119760354.166,0.0,21,7.571428571428571,59326.0,0.0,12.0,6.285714285714286,29911.0,0.8646336230061078,1.0,3023163.0,12162674.0,10521778.142857144,0.4285714285714285,1220936.5714285714,985463333.3333334,1.2,5.0,4.333333333333333,0.0,0.0,1.0,1.0,33787674.28571428,679745.7142857143,929554.2777777778,4.0,3.857142857142857,4014361.142857143,4439165.714285715,11275.57142857143,6.857142857142857,20243077.42857143,7594812.142857143,6.685185185185185,21544324.285714287,53886812.0,1.0,0.5714285714285714,4305640.710526316,1.37984496124031,3,0.0,0.0,3.4285714285714284,6061901.0,0.6285714285714286,1.1428571428571428,71926.0,99762581.0,49911.0,3.0,2.857142857142857,4.857142857142857,11564655.0,193264.7142857143,0.5714285714285714,3.7142857142857135,20738111.285714287,5.833333333333333,10.0,0.968866877199608,1.0746262434947962,1.1513092284393762,1.0011034184335783,1
152,358428843.4285714,0.0,,0.8571428571428571,,0.2857142857142857,inf,665470907.4117647,0.0,3278442887.0,0.0,280000000.0,1.0,4.0,2,0.5714285714285714,3.0,1.0,0.4285714285714285,675662310.5714285,0.0,1.0,1180300940.857143,0.0,,0,0,1.2857142857142856,0.0,,963865.0,1438641410495476.2,,0.2403868009060523,0.0,,0.2857142857142857,0.0,,,7.0,6.0,10.0,7.0,7146000.0,,0,354879634.0,,699990.0,544477691.4285715,,0.0,0.0,0.3333333333333333,753725204.0,0.0,3,708643850.0,0.2857142857142857,321733739.14285713,3219283139964034.0,-3437105107.0,,5.0,-12460321.142857144,401334125.0,0.0,6,0,,,0.0,0.5,0.1428571428571428,0.1428571428571428,0.0,3837962144.0,0.5,398886539.4285714,0.0,0.1428571428571428,271354125.0,0.2857142857142857,72916204.0,8.2644711670813e+16,28690419.0,117,0.2857142857142857,498722235.0,1.0,10.0,0.5714285714285714,400857037.0,0.3258573999217629,0.2,166369688.5,251354125.0,197987286.2857143,0.2857142857142857,225102886.2857143,6999100120000000.0,0.5,0.2857142857142857,0.25,0.0,0.3,0.5,0.0,506229840.7142857,506229840.7142857,550930557.4285715,2.0,0.0,16375919.857142856,658995986.7142857,294253328.85714287,0.1428571428571428,89149871.71428572,253821517.85714287,0.4814814814814814,1220639989.7142856,0.0,3.0,0.0,1096177578.148148,2.6842105263157894,0,0.0,0.0,0.2857142857142857,332502235.0,0.9444444444444444,0.0,332502235.0,416020841.0,3512962144.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,58934201.0,0.5714285714285714,0.0,393446004.7142857,0.5,10.0,inf,inf,,0.988640644736842,1
565,18219074.285714287,0.0,0.0,1.1428571428571428,,0.8571428571428571,,6320834.0,0.0,39403284.0,123520.0,75000000.0,0.8571428571428571,1.0,0,0.0,6.0,2.142857142857143,2.4285714285714284,0.0,0.0,0.1428571428571428,16426816.0,0.0,,1,0,1.2999999999999998,0.0,29271617.0,320822.0,1375739766666.6665,1.0,,0.0,,0.5714285714285714,0.0,-10000000.0,,4.0,,4.0,3.0,2285714.285714286,0.0,1,12360612.0,,29284.0,0.0,1.0,inf,71617.0,1.5000000000000002,5519795.0,5714285.714285715,0,753945.0,1.0,1146791.857142857,83876924800000.0,8000000.0,0.0,9.0,-1559260.2857142857,0.0,122974.0,0,0,10.0,,0.0,,0.2857142857142857,0.0,593117.0,8320822.0,1.5,56331.857142857145,,0.4285714285714285,21617.0,0.0,10012037.857142856,,9954.5,67,1.2857142857142858,394350.0,0.0,1.0,0.7142857142857143,320822.0,2.07302404,0.0,,0.0,11097514.57142857,0.0,0.0,958004820000.0,1.0,0.4285714285714285,0.3333333333333333,0.0,,,,22350534.14285714,7037138.428571428,394336.5,2.0,0.1428571428571428,4931.571428571428,54754.857142857145,59189.0,0.8571428571428571,7369180.571428572,2615436.0,1.125,4822846.142857143,0.0,19.0,0.0,2903328.714285714,2.0,0,0.0,0.0,1.0,15625617.0,0.5,0.0,,3553520.0,320822.0,1.4285714285714286,0.2857142857142857,0.4285714285714285,0.0,56331.857142857145,0.0,0.1428571428571428,223119.2857142857,1.3333333333333333,0.0,3.25,inf,,0.981544,1
369,357806757.5714286,479010846.0,0.0,1.5714285714285714,1.0,4.428571428571429,0.0,500616916.5357143,6.0,505844500.0,570794052.0,215404000.0,3.2857142857142856,10.0,0,3.7142857142857135,14.0,2.571428571428572,3.142857142857143,103339617.71428572,4.0,1.5714285714285714,488973230.4285714,1578000.0,,3,8,0.4133333333333334,298060998.0,272522638.0,195142398.0,1.001448280043388e+16,,0.5320526628953275,78000.0,1.0,5.428571428571429,0.0,,4495865.0,13.0,11.0,12.0,13.0,7184573.714285715,,8,495259203.0,,224802138.0,326499938.28571427,0.0,0.0,198513638.0,20.904761904761905,331134230.0,15700142.857142856,0,492427219.0,4.714285714285714,-13506049.714285716,1917050413466966.8,-137139544.0,,10.0,-1202500.4285714286,273940883.0,235829907.0,1,2,3.0,,8.0,3.3,5.285714285714286,3.142857142857143,237191046.0,576737774.0,6.0,268239029.42857143,22.0,4.142857142857143,189259662.0,3.571428571428572,553497575.5714285,811163046700897.4,-810000.0,30,2.7142857142857144,204121061.0,4.0,10.0,7.0,195142398.0,0.4060371719951486,3.2857142857142856,451847268.0,342068922.0,216813638.7142857,3.142857142857143,156991137.85714287,3458697162198277.0,3.0,5.714285714285714,5.166666666666667,2.0,4.9,5.0,6.0,357630923.85714287,368011970.85714287,249040176.44827583,30.0,2.4285714285714284,540168333.8571428,366589009.4285714,332838597.5714286,2.0,552573812.7142857,245697863.2857143,4.965517241379311,368756201.5714286,480922143.0,0.0,3.4285714285714284,424208360.05172414,0.5052356020942408,0,4.0,2.0,2.571428571428572,212555861.5,10.689655172413794,4.714285714285714,212555861.5,474916675.0,377228587.0,3.7142857142857135,4.142857142857143,5.0,174024926.0,177135916.0,4.285714285714286,4.285714285714286,469368661.7142857,5.857142857142857,12.0,0.039773231031543,17.087854913037017,,0.35264016,1
410,111881599.71428572,0.0,,0.8571428571428571,,0.5714285714285714,,94577760.42857143,0.0,2178249099.0,0.0,3024973997.0,0.0,2.0,12,0.1428571428571428,7.0,0.0,0.1428571428571428,0.0,2.0,0.5714285714285714,78917.0,0.0,,0,0,2.5000000000000004,0.0,,565630.0,1.6026495747346618e+17,,0.3567284882799496,7295.0,,0.1428571428571428,0.0,,,,7.0,8.0,6.0,226048794.2857143,,0,372048124.0,,165119.0,503038919.4285714,,,593715384.0,,555135739.0,121771285.71428572,6,569630.0,0.5714285714285714,0.0,2.1112866025099565e+17,,,3.0,-155565.7142857143,1191805384.0,0.0,6,0,,,0.0,0.25,0.0,0.1428571428571428,0.0,316691510.0,,152201110.7142857,2.0,0.8571428571428571,974787.0,0.5714285714285714,530647437.7142857,1.8736434409577204e+16,55000.0,117,0.0,78059157.0,0.0,6.0,0.0,565630.0,,0.5,612233.0,159315384.0,748070025.1428572,0.8571428571428571,14637502.0,2.8393876852900003e+17,1.0,0.4285714285714285,1.0,0.0,0.25,1.0,1.0,187176721.7142857,203697456.85714287,197741520.42857143,0.0,1.1428571428571428,144429729.2857143,454784552.7142857,211726971.85714287,0.1428571428571428,530647437.7142857,107703164.57142857,0.5,0.0,0.0,6.0,0.7142857142857143,133025419.5,1.3888888888888888,0,0.0,0.0,0.7142857142857143,210039075.0,0.2666666666666667,0.0,210039075.0,0.0,,0.2857142857142857,0.4285714285714285,0.0,0.0,84378878.28571428,0.4285714285714285,0.0,0.0,,5.0,75.35115377389106,,0.0,1.000045662743026,1
328,167439170.0,0.0,,0.8571428571428571,,0.8571428571428571,,1122075376.0,0.0,1420649997.0,704068239.0,0.0,0.0,4.0,4,1.4285714285714286,2.0,0.2857142857142857,0.8571428571428571,27650428.57142857,0.0,0.4285714285714285,1318682.0,0.0,,2,0,5.666666666666667,691027751.0,,2068150.0,1.2753264835991348e+16,,0.6812038622610512,0.0,,0.0,0.0,,,17.0,8.0,14.0,7.0,328165766.28571427,,0,507553508.0,,4595587.0,202949999.57142857,,inf,193066795.0,0.0,763226717.0,0.0,1,0.0,0.4285714285714285,12142857.142857144,7568665120720966.0,-100000000.0,,9.0,-2450662.1428571427,193022795.0,0.0,2,0,,,0.0,0.4,0.2857142857142857,0.2857142857142857,2558994627.0,1308018055.0,0.5,324827835.85714287,3.0,0.1428571428571428,506039686.0,0.0,204560315.57142857,5.1438937024461576e+16,6179000.0,137,0.2857142857142857,812807618.0,0.0,10.0,0.0,2068150.0,2.687024944941849,2.0,77952519.0,502084695.0,128097025.71428572,0.0,711047242.1428572,2.140584774536917e+16,0.5,0.2857142857142857,0.0,0.0,0.3,0.0,1.0,167439170.0,167439170.0,988950009.6666666,3.0,0.2857142857142857,342171559.85714287,533328282.4285714,465531156.4285714,0.1428571428571428,202095007.0,217751138.7142857,0.375,41603657.14285714,0.0,1.0,0.2857142857142857,182264128.91666663,5.25,0,2.0,0.0,0.1428571428571428,702107478.0,0.4181818181818181,0.0,702107478.0,502070788.0,52068150.0,0.0,0.1428571428571428,0.1428571428571428,1212777934.0,399995868.85714287,0.1428571428571428,0.0,1563558.4285714286,0.5,10.0,inf,,,0.7782723794993986,1
276,135564526.7142857,50823507.0,0.0,1.4285714285714286,,0.2857142857142857,,298340447.61538464,0.0,1389187855.0,241909691.0,269023911.0,2.7142857142857144,7.0,2,0.7142857142857143,8.0,0.8571428571428571,0.2857142857142857,0.0,1.0,2.0,58461510.28571428,9761488.0,63000000.0,0,2,0.2714285714285714,0.0,,2012018.0,1814810446592132.5,,9.204796851385154,1999000.0,,2.0,1.0,,,10.0,9.0,11.0,8.0,83801141.0,,1,1189282289.0,,6675751.0,520407946.85714287,2.0,0.3333333333333333,0.0,0.6666666666666666,112293121.0,90956849.14285716,3,38696659.0,0.5714285714285714,0.0,4807113042371789.0,,,16.0,10384991.857142856,235770107.0,34051751.0,4,4,10.0,,3.0,2.0,2.7142857142857144,1.8571428571428568,134643486.0,554770244.0,,24837906.285714287,18.0,3.0,157346269.0,1.7142857142857142,227905810.2857143,2269770971806327.5,-4580002.0,45,2.7142857142857144,41558530.0,0.0,12.0,2.4285714285714284,2012018.0,2.1693907506676804,2.1666666666666665,34777236.28571428,369941716.0,262566860.2857143,1.5714285714285714,99935660.57142857,4368550707629861.5,2.1666666666666665,0.0,3.333333333333333,0.0,1.6,2.0,3.0,129458970.57142857,144978763.2857143,78124640.95833333,4.0,2.0,184558459.85714287,216009182.1428572,89362345.0,2.142857142857143,170205634.2857143,240701185.2857143,2.810810810810811,0.0,0.0,3.0,2.571428571428572,75334355.2972973,0.382716049382716,2,2.0,1.0,2.0,228910560.5,3.01994301994302,2.857142857142857,228910560.5,209305677.0,,2.2857142857142856,1.1428571428571428,2.2857142857142856,134967986.0,93671439.71428572,4.142857142857143,2.7142857142857144,50313774.571428575,,11.0,0.0,0.0,0.0,0.7528603549506744,0
552,164341432.0,0.0,,4.142857142857143,,9.428571428571429,,1133052.0,0.0,29493052.0,38653347.0,0.0,4.0,1.0,0,0.0,14.0,10.714285714285714,6.714285714285714,0.0,0.0,0.0,66586448.85714286,88707500.0,,6,8,1.3515151515151516,0.0,,5322150.0,6302773799032811.0,5.0,,0.0,,0.1428571428571428,0.0,,,,,2.0,3.0,99399265.0,,4,124252572.0,,1133052.0,4985014.857142857,,0.6666666666666666,0.0,6.966666666666667,142096056.0,101320840.57142857,0,67732736.0,9.285714285714286,555526.8571428572,1.928774238496813e+16,,,14.0,2338444.4285714286,0.0,34072347.0,0,0,,,0.0,,7.285714285714286,5.714285714285714,106691244.0,5322150.0,4.5,768878.5714285715,,0.1428571428571428,72120398.0,0.0,115937719.0,,20000.0,19,2.857142857142857,,0.0,0.0,3.857142857142857,5322150.0,,0.5,,47620398.0,60382276.0,0.0,0.0,,,3.571428571428572,2.833333333333333,0.0,,,,113868095.14285716,771735.7142857143,5382150.0,1.0,3.7142857142857135,105320316.14285716,771721.7142857143,0.0,6.0,141310933.57142857,82760677.71428572,5.846153846153846,46955944.28571428,29340018.0,20.0,0.0,5342150.0,1.3140495867768596,2,0.0,0.0,4.142857142857143,81446698.0,0.5,0.0,,8655572.0,,2.7142857142857144,4.285714285714286,5.857142857142857,0.0,768878.5714285715,0.0,3.142857142857143,52134122.42857143,4.333333333333333,0.0,1.1545001751040898,1.897991879591007,,inf,1
490,31618636.0,0.0,491452.1428571429,3.0,0.4444444444444444,4.285714285714286,inf,133743525.13636364,0.0,751558329.0,5471421.0,1521000000.0,3.4285714285714284,5.0,0,0.2857142857142857,6.0,7.571428571428571,4.428571428571429,108573628.57142857,1.0,0.4285714285714285,395909928.85714287,670000000.0,7000000.0,0,1,2.521739130434783,0.0,2751567.0,3424765.0,153203155503947.25,1.0,0.8895402653502006,0.0,inf,0.5714285714285714,0.0,-360000000.0,89021127.625,11.0,3.0,12.0,5.0,429024502.14285713,41428571.42857143,3,714048415.0,12000000.0,1448329.0,13810712.42857143,9.0,1.0,29487067.0,5.999999999999999,425915988.0,178143056.42857143,0,29092577.0,3.142857142857143,-46140586.71428572,1.5705295581279728e+16,-419984600.0,1714285.7142857143,11.0,23413548.285714287,675751567.0,9447896.0,2,1,44.0,290000000.0,0.0,0.6,1.5714285714285714,2.2857142857142856,31233153.0,466250965.0,1.5,96812434.28571428,4.0,0.4285714285714285,4069634.0,1.1428571428571428,101234649.0,779113693853184.9,125400.0,37,2.4285714285714284,5360504.0,2.0,10.0,1.0,3424765.0,1.252763561204855,0.6,8062541.0,6238634.0,245462325.42857143,0.2857142857142857,39992187.571428575,1.334120815540075e+17,1.0,2.4285714285714284,1.2857142857142858,1.0,0.3,1.0,1.0,158163036.42857143,1922313.2857142857,95615488.76470588,3.0,1.8571428571428568,313253840.71428573,2524998.1428571427,1349933.5714285714,1.7142857142857142,201182994.0,18868248.14285714,2.0545454545454547,66817779.85714286,218834206.0,4.0,0.8571428571428571,139224320.7419355,2.111764705882353,3,1.0,0.0,2.4285714285714284,124871350.5,2.5681818181818183,0.7142857142857143,3251567.0,112861540.0,261199065.0,1.5714285714285714,2.4285714285714284,0.5714285714285714,0.0,165828606.42857143,0.4285714285714285,1.7142857142857142,153343722.14285713,1.5,9.0,0.8503320665766471,0.9955557869543018,,0.9965883908045976,1
492,102684389.14285716,45854210.0,0.0,4.285714285714286,,3.857142857142857,,38622589.32,0.0,78812541.0,69023347.0,10468000.0,4.0,4.0,2,2.2857142857142856,20.0,1.8571428571428568,4.428571428571429,0.0,4.0,2.2857142857142856,288266828.0,5516000.0,450000.0,0,3,0.448559670781893,0.0,,15042872.0,417584622163466.3,1.0,0.0005559805391438,0.0,,2.2857142857142856,1.0,,,11.0,31.0,12.0,11.0,372557096.14285713,0.0,5,408390632.0,62000000.0,8798112.0,27374780.14285714,0.0,0.6363636363636364,57707044.0,2.0000000000000004,316946141.0,43940769.28571428,2,541245399.0,4.142857142857143,0.0,3293744037643469.0,,0.0,15.0,-4034814.714285714,0.0,124016011.0,3,0,5.0,,0.0,2.6666666666666665,5.857142857142857,9.571428571428571,84732502.0,68000294.0,,39018644.85714286,12.0,2.142857142857143,59076552.0,2.2857142857142856,230856677.7142857,36227445831176.805,-1216150.0,30,1.5714285714285714,46386717.0,4.0,11.0,5.571428571428571,19682544.0,0.0003423906901905,4.0,36302228.0,377124069.0,152233497.7142857,1.5714285714285714,27403213.57142857,19645672553184.703,2.0,0.0,6.714285714285714,0.0,5.499999999999999,2.0,3.5,138042693.0,59849485.14285714,47866674.925925925,21.0,5.714285714285714,420684607.2857143,35519033.85714286,67182462.71428572,8.428571428571429,421221364.0,206984745.42857143,6.7317073170731705,0.0,267699045.0,2.0,2.142857142857143,34775322.25714286,0.473491773308958,4,1.0,5.0,9.285714285714286,69844345.5,2.025641025641026,1.1428571428571428,62046007.0,99847123.0,,6.285714285714286,8.714285714285714,9.142857142857142,0.0,29238539.57142857,2.7142857142857144,6.428571428571429,161785471.0,,10.0,0.3613616566590399,1.0307048926706632,0.0267391304347826,10.754472767183428,0
321,4122743.0,,,3.0,,1.8571428571428568,,,,,90698.0,,2.857142857142857,,0,,4.0,1.5714285714285714,5.285714285714286,,,,6394967.428571428,3000000.0,,0,0,4.941176470588236,,,,1023297163066666.6,0.5,,,,,,,,,,,,2985714.285714286,,1,9607823.0,,,,,3.0,39404032.0,1.7666666666666668,46930608.0,7442414.285714285,0,0.0,1.7142857142857142,-9147857.142857144,2868434767060.1665,,,15.0,-2146575.8571428573,,13440698.0,1,2,,,,,0.5714285714285714,0.2857142857142857,3134168.0,,1.0,,,,829301.0,,5532174.857142857,,,70,0.7142857142857143,,,,0.5714285714285714,,,,,1544032.0,8678913.142857144,,,,,0.7142857142857143,1.6666666666666667,,,,,4508532.0,,,,0.4285714285714285,4238462.857142857,,,1.0,5517522.285714285,7475208.714285715,0.8863636363636364,23655069.71428572,13088372.0,,,,4.698412698412699,1,,,0.4285714285714285,1874301.0,,,,2124698.0,,0.4285714285714285,0.4285714285714285,0.7142857142857143,87168.0,,,0.7142857142857143,14758225.42857143,1.0,,8440.0,inf,2.095,,1
532,413350895.85714287,593699776.0,,0.4285714285714285,,0.2857142857142857,1.1754853035253396,1166067008.44,3.0,1023831987.0,1044895470.0,91129000.0,0.5714285714285714,5.0,0,0.2857142857142857,9.0,0.5714285714285714,0.2857142857142857,66097514.28571428,6.0,0.8571428571428571,858165206.0,2388000.0,,10,3,0.0892857142857142,347402704.0,,271921473.0,1452856760399390.2,,21.28119992639716,2388000.0,,2.4285714285714284,2.0,,,0.0,5.0,13.0,10.0,7705085.714285715,,1,998566301.0,,287028387.0,599693858.4285715,,0.25,941649641.0,0.2857142857142857,1407565416.0,9571400.0,4,740353416.0,0.2857142857142857,47856492.0,169535201696000.5,-26419800.0,,4.0,36787941.85714286,974013641.0,1211282854.0,0,4,,,2.0,3.1,3.857142857142857,3.0,1101118316.0,964086382.0,4.5,1293684244.5714283,26.0,4.428571428571429,1278470012.0,2.857142857142857,796096960.2857143,1919950368649156.0,-7431500.0,22,2.2857142857142856,1216153923.0,1.0,12.0,4.142857142857143,271921473.0,117.86820394365525,2.142857142857143,779434573.5,1324164012.0,833562730.8571428,2.4285714285714284,1194040943.142857,3.770654855348471e+16,3.8333333333333335,3.4285714285714284,4.0,7.0,2.1,5.5,3.0,339017114.5714286,313025767.28571427,1087195171.1612904,3.0,2.4285714285714284,991734853.7142856,479935088.85714287,379453666.2857143,2.857142857142857,946908949.1428572,960507279.8571428,4.25,331660184.4285714,574082751.0,4.0,3.4285714285714284,654780296.3076923,0.1592356687898089,3,4.0,2.0,3.571428571428572,1293261212.0,5.676666666666667,3.857142857142857,1293261212.0,0.0,470597963.0,1.8571428571428568,2.4285714285714284,3.142857142857143,1133080377.0,1390130544.5714283,3.2857142857142856,3.0,490646793.7142857,4.666666666666667,13.0,0.0,0.0,0.431717897868121,0.3728020289014286,1
