,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151
296,850164.5714285715,0.0,,0.4285714285714285,,1.0,,942884.0,5.0,90333384.0,0.0,345000000.0,1.0,10.0,2,0.5714285714285714,4.0,1.4285714285714286,0.1428571428571428,114417280.57142857,0.0,0.2857142857142857,48966.857142857145,0.0,,1,0,1.210526315789474,0.0,,-7411953.0,1512500000.0,,1.0056693884549706,0.0,,0.5714285714285714,3.0,,,6.0,9.0,11.0,9.0,59947571.42857143,,3,1317384.0,,65384.0,13450790.857142856,,1.0,0.0,0.5,92381384.0,22807857.14285714,0,0.0,0.7142857142857143,70177.28571428571,586904294097.3333,-199990100.0,,3.0,13142857.142857144,0.0,675384.0,2,2,,,3.0,2.25,0.1428571428571428,0.8571428571428571,2381384.0,201611570.0,2.0,121966.85714285714,1.0,0.7142857142857143,661384.0,0.8571428571428571,501590.28571428574,160128147443.66666,4950.0,84,1.2857142857142858,733692.0,0.0,8.0,0.5714285714285714,-7411953.0,11.086314233516768,1.75,963763.0,0.0,94483.42857142857,0.4285714285714285,449164.5714285714,0.0,2.333333333333333,0.0,0.75,1.0,0.9166666666666664,1.0,2.0,12770131.42857143,12549988.57142857,9951933.4,5.0,1.0,584008.1428571428,505252.5714285714,11924450.285714284,1.0,196538.2857142857,188966.8571428572,1.5384615384615383,29187439.42857143,745384.0,0.0,0.8571428571428571,12999339.5,1.4307692307692308,0,0.0,0.0,0.7142857142857143,1278262.0,0.9924242424242424,0.4285714285714285,1278262.0,740384.0,2165938.0,1.1428571428571428,0.5714285714285714,0.7142857142857143,381384.0,13251824.0,1.1428571428571428,0.8571428571428571,106483.42857142857,2.5,11.0,0.8874976303317536,,1.000066,0.8645066273932254
244,24864294.0,27116142.0,,0.2857142857142857,,0.8571428571428571,0.9198120343426364,61367707.84615385,0.0,47688719.0,0.0,24480020.0,0.8571428571428571,5.0,0,1.2857142857142858,1.0,0.5714285714285714,0.7142857142857143,23861850.285714287,2.0,0.5714285714285714,15639028.285714284,0.0,,0,0,1.173913043478261,0.0,,812899.0,4020989656771108.0,,0.4433085814450355,0.0,,0.2857142857142857,0.0,,,2.0,15.0,11.0,8.0,21451785.71428572,,1,43819628.0,,15735695.0,11895053.142857144,,0.0,0.0,2.2666666666666666,109668756.0,6387899.571428572,0,0.0,1.1428571428571428,1253572.857142857,154772558366533.34,-18219610.0,,4.0,2969770.571428572,0.0,0.0,7,0,,,2.0,0.5,0.7142857142857143,0.1428571428571428,0.0,125765385.0,1.0,30992561.71428572,4.0,0.4285714285714285,131687015.0,0.1428571428571428,133603204.71428572,7127392523050.322,-426.0,88,0.8571428571428571,121690657.0,0.0,10.0,1.0,812899.0,3.5433807093460783,0.3333333333333333,17550846.5,81390217.0,53308836.14285714,0.2857142857142857,57822761.71428572,91699951319600.0,0.75,1.0,0.3333333333333333,0.0,1.1428571428571428,1.0,0.5,22113946.85714286,22113946.85714286,110685312.1,8.0,0.2857142857142857,38767341.28571428,18029261.71428572,9023198.57142857,0.4285714285714285,121060829.85714284,42078026.85714286,1.2,49917841.14285714,15879032.0,0.0,0.5714285714285714,37924953.2,1.4333333333333331,0,2.0,1.0,0.4285714285714285,140693155.0,0.4499999999999999,0.4285714285714285,140693155.0,0.0,63466149.0,0.1428571428571428,0.2857142857142857,1.1428571428571428,0.0,43408362.0,0.1428571428571428,0.1428571428571428,15194211.285714284,1.0,11.0,1.195664181818182,0.0,,0.4908693557728307
337,101206532.42857143,0.0,,1.4285714285714286,,1.1428571428571428,,2143047.0,0.0,2143411.0,95202277.0,,0.2857142857142857,2.0,0,0.0,14.0,0.8571428571428571,2.857142857142857,0.0,0.0,0.0,140473955.57142857,3976960.0,,6,10,0.3552631578947368,0.0,,1924491.0,60381968778336.67,5.0,,352.0,,0.0,0.0,,,,0.0,0.0,0.0,13237142.857142856,,5,185542341.0,,2143047.0,0.0,,0.0833333333333333,75262858.0,0.9666666666666666,223757489.0,17999247.85714286,0,0.0,0.8571428571428571,1443947.857142857,291676779740936.7,,,9.0,8348033.428571428,0.0,145770277.0,0,5,,,0.0,1.0,4.714285714285714,3.857142857142857,24595694.0,1924979.0,4.0,0.0,,0.0,91149030.0,0.0,71029299.71428572,,-364.0,22,3.7142857142857135,2143763.0,0.0,0.0,4.0,1924491.0,,,,129486680.0,149549813.2857143,0.0,0.0,,,5.142857142857143,5.25,0.0,,1.0,1.0,107056891.0,0.0,2143763.0,,4.142857142857143,125679899.28571428,0.0,306201.5714285714,4.285714285714286,97991593.28571428,192308914.42857143,5.480769230769231,29612453.14285714,150578574.0,23.0,0.0,1997987.0,0.3261904761904762,4,0.0,0.0,4.428571428571429,119576085.0,,0.0,,114733632.0,,3.4285714285714284,5.571428571428571,5.428571428571429,74671194.0,0.0,0.0,3.571428571428572,108859636.28571428,4.5,0.0,0.1817851945190343,0.0,0.0519836639439906,0.0
250,15495.42857142857,50776.0,,1.1428571428571428,,3.7142857142857135,,100806.5,1.0,15148206.0,0.0,472825531.0,0.5714285714285714,2.0,7,0.1428571428571428,5.0,0.1428571428571428,1.1428571428571428,51203126.85714286,0.0,0.0,24327.714285714286,0.0,,0,0,2.6923076923076925,0.0,,10776.0,50000000.0,,0.8990878231283687,0.0,,0.4285714285714285,0.0,,,1.0,8.0,12.0,6.0,217220507.2857143,,0,73803.0,,9800.0,2188098.1428571427,,,0.0,28.666666666666668,325409.0,0.0,2,70371.0,2.0,8243125.714285715,,-57680000.0,,3.0,19047.28571428572,90940.0,89800.0,2,0,,,0.0,2.333333333333333,0.2857142857142857,1.0,0.0,57788379.0,1.0,46487.0,5.0,0.2857142857142857,15409.0,0.5714285714285714,31233.0,1132736474.3333333,-12.0,96,0.5714285714285714,45409.0,1.0,10.0,0.5714285714285714,26609.0,0.99989583657623,0.5,4973894.25,0.0,78165.42857142857,0.1428571428571428,85391.57142857143,23974975816.916668,1.0,0.4285714285714285,0.5,0.0,5.333333333333334,1.0,0.5,37878.857142857145,37878.857142857145,163405.77777777778,16.0,0.8571428571428571,59493.28571428572,2180445.4285714286,23812.0,0.4285714285714285,20338.571428571428,103125.71428571428,1.0909090909090908,35798.42857142857,0.0,2.0,0.7142857142857143,5991346.318181818,1.6666666666666667,0,0.0,1.0,0.1428571428571428,15409.0,0.4469696969696969,0.1428571428571428,15409.0,0.0,26347435.0,0.2857142857142857,0.1428571428571428,0.7142857142857143,20128.0,128032.42857142857,0.0,0.5714285714285714,7255.285714285715,1.25,10.0,2.706887242798354,,,0.9999418713017753
433,7674261.428571428,0.0,0.0,2.857142857142857,,2.857142857142857,,1841493.75,0.0,8067323.0,3855911.0,10000000.0,2.857142857142857,1.0,0,0.1428571428571428,8.0,2.142857142857143,2.0,0.0,0.0,0.0,10468662.285714284,0.0,,2,1,1.36,0.0,511494.0,802483.0,51422353993093.5,2.0,,0.0,,0.0,0.0,,,,1.0,4.0,6.0,2787333.285714286,0.0,0,8531417.0,,567323.0,0.0,0.0,1.25,7749050.0,0.5,10673675.0,8441165.714285715,1,12948067.0,2.857142857142857,-2245311.0,17667011413834.8,55000.0,0.0,8.0,240864.8571428572,0.0,6474442.0,1,2,1.0,,0.0,0.5,1.4285714285714286,0.8571428571428571,12005182.0,802676.0,3.0,73189.0,,0.2857142857142857,1891632.0,0.0,9694184.857142856,,27403.5,36,1.1428571428571428,512494.0,0.0,0.0,2.0,802483.0,,,,3591264.0,10533409.0,0.1428571428571428,73213.42857142857,50000000000000.0,1.0,2.142857142857143,3.333333333333333,0.0,0.5,0.5,1.0,5968199.285714285,1233520.857142857,512408.5,1.0,1.7142857142857142,5794244.142857143,1152433.142857143,0.0,2.2857142857142856,7232497.285714285,7657588.285714285,2.1702127659574466,14958811.142857144,4445175.0,12.0,0.0,3348133.5,1.197674418604651,4,0.0,0.0,1.2857142857142858,9051673.0,0.3333333333333333,0.0,966494.0,11493618.0,802483.0,2.142857142857143,1.0,1.4285714285714286,9132182.0,0.0,0.1428571428571428,3.142857142857143,3851572.285714286,2.5,0.0,0.7325504587155963,2.316678232708767,inf,1.0344827586206895
504,422993.4285714286,0.0,,0.7142857142857143,,0.4285714285714285,,1538492.0,1.0,970677308.0,0.0,0.0,0.1428571428571428,5.0,14,0.1428571428571428,3.0,1.0,0.4285714285714285,8474284.57142857,0.0,0.8571428571428571,0.0,0.0,,0,0,2.0,0.0,,421183.0,,,1.0000884373293537,0.0,,0.0,0.0,,,1.0,0.0,6.0,3.0,0.0,,0,,,985477.0,305850.5714285714,,,0.0,6.25,1445558.0,1489383294.2857144,8,0.0,0.4285714285714285,0.0,0.0,0.0,,1.0,-704.5714285714286,711301.0,0.0,11,1,,,0.0,1.0,1.1428571428571428,0.1428571428571428,1347440.0,2460183.0,1.0,206508.2857142857,4.0,0.2857142857142857,1031301.0,0.1428571428571428,0.0,212800.33333331783,0.0,129,0.1428571428571428,1348240.0,0.0,4.0,0.1428571428571428,421183.0,0.940857241229171,1.0,1303722.5,0.0,346086.0,0.1428571428571428,770078.7142857143,200000000.0,1.0,0.0,1.0,0.0,,1.0,,208475727.57142857,208687950.1428572,1361093.857142857,9.0,0.4285714285714285,68815900.14285715,292279.14285714284,208405739.1428572,0.0,0.0,251800.2857142857,1.0555555555555556,60169.0,0.0,8.0,0.4285714285714285,5032291.166666667,1.75,2,0.0,0.0,0.2857142857142857,1031301.0,0.3636363636363636,1.1428571428571428,1031301.0,0.0,421183.0,0.2857142857142857,0.0,0.2857142857142857,1347441.0,384391.1428571429,0.0,0.1428571428571428,417001.4285714286,1.0,4.0,1.0,inf,1.0,1.000030673446399
370,29089381.85714286,0.0,,1.2857142857142858,,1.0,,2325128.461538461,0.0,202316725.0,0.0,1013514902.0,0.4285714285714285,11.0,2,0.1428571428571428,4.0,0.1428571428571428,0.4285714285714285,7857.142857142857,0.0,0.2857142857142857,3624351.142857143,0.0,,3,0,1.8461538461538465,2284994.0,,523853.0,3698087316008.3335,,1.087638909679132,0.0,,0.2857142857142857,0.0,,,5.0,15.0,16.0,8.0,864317.4285714285,,0,8054988.0,,-15500000.0,1219008.0,,,0.0,0.0,201308019.0,77242.85714285714,1,2211470.0,1.0,605466.8571428572,484000000.0,55000.0,,4.0,-459760.5714285714,0.0,-15500000.0,3,0,,,0.0,1.1428571428571428,0.1428571428571428,0.5714285714285714,0.0,37301233.0,0.0,29538034.85714286,2.0,0.4285714285714285,4306815.0,0.4285714285714285,1790895.2857142857,3893250539243.583,22000.0,98,0.1428571428571428,4192335.0,0.0,13.0,0.2857142857142857,560011.0,0.3448864068224981,1.0,3083178.0,554705608.0,743534.0,1.0,544078.4285714285,1.0039448155897518e+17,0.5,0.2857142857142857,1.0,3.0,0.4761904761904762,1.0,1.0,3007237.571428572,3286799.8571428573,48949698.5,2.0,0.2857142857142857,2037622.142857143,29335683.0,1119231.857142857,0.4285714285714285,1956786.142857143,81545717.57142857,0.8214285714285714,747917.5714285715,2382650.0,1.0,0.4285714285714285,23555475.10714286,1.7,0,1.0,0.0,0.5714285714285714,4328815.0,0.838095238095238,0.1428571428571428,4328815.0,0.0,2807145.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,79039224.42857143,0.2857142857142857,0.1428571428571428,2213005.4285714286,1.0,12.0,0.4329541332845684,inf,1082.929456112009,1.836723650909091
571,7951991.0,1802843.0,0.0,1.5714285714285714,,1.8571428571428568,,136523901.16666666,0.0,222216209.0,0.0,1579450000.0,1.0,20.0,0,2.0,5.0,0.5714285714285714,2.571428571428572,21312176.42857143,4.0,0.8571428571428571,36127985.14285714,22000000.0,,9,0,2.0869565217391304,0.0,,0.0,3754232972921.3335,,1.0010622087681602,939.0,,1.5714285714285714,0.0,,,15.0,26.0,10.0,6.0,17115307.285714287,,1,1675277322.0,,0.0,717469.5714285715,0.0,0.0,0.0,2.333333333333333,432464774.0,31854488.0,0,3358081.0,2.142857142857143,-113272.28571428572,150887253832136.3,-1275000.0,,13.0,-5186441.142857143,0.0,0.0,1,0,3.0,,1.0,2.0,2.2857142857142856,1.2857142857142858,3258369.0,332397725.0,0.5,65546821.0,3.0,0.8571428571428571,716088.0,0.7142857142857143,65769888.28571428,4.433159972599297e+16,-364.5,61,0.7142857142857143,5825988.0,2.0,10.0,0.2857142857142857,197215.0,0.9473120529399552,1.0,2870456.333333333,1244173.0,71160276.0,1.1428571428571428,99082323.42857143,4.626020849749871e+16,2.0,1.0,1.6666666666666667,0.0,1.1428571428571428,1.0,2.0,9933346.42857143,9933346.42857143,64387649.25,7.0,0.8571428571428571,3258021.8571428573,4013877.714285714,1129513.0,1.7142857142857142,9374405.857142856,1619670.5714285714,1.75,1910754.571428572,0.0,0.0,0.4285714285714285,33246102.416666668,1.931372549019608,0,0.0,1.0,2.857142857142857,2724431.0,0.7426470588235295,0.8571428571428571,2724431.0,16769344.0,1979647.0,1.7142857142857142,0.7142857142857143,0.4285714285714285,0.0,1398756.142857143,1.4285714285714286,0.7142857142857143,781040.8571428572,0.5,12.0,1.0076322365680963,inf,,1.1689215800688413
482,8205810.571428572,31958566.0,0.0,1.7142857142857142,,1.1428571428571428,inf,13039576.333333334,2.0,56608466.0,9060401.0,235000000.0,1.5714285714285714,10.0,0,0.5714285714285714,3.0,2.0,1.1428571428571428,13794765.0,1.0,1.8571428571428568,8675404.714285715,0.0,24000000.0,4,2,1.161290322580645,2827393.0,,1062699.0,1.9795178571471384e+16,,1.1056867834844075,0.0,,0.7142857142857143,0.0,,,7.0,10.0,10.0,5.0,26630251.57142857,,0,32926234.0,,1361903.0,14966429.142857144,0.0,3.0,4338678.0,1.8,53845150.0,4901428.571428572,1,7325283.0,0.8571428571428571,-109306.42857142857,120737658333333.34,-24402000.0,,6.0,-271885.71428571426,0.0,27636102.0,0,2,1.0,,0.0,1.8,1.8571428571428568,1.0,0.0,61380893.0,1.5,15105881.142857144,10.0,1.0,1387026.0,1.2857142857142858,4602010.571428572,134437048245875.08,-212000.0,54,1.5714285714285714,4447661.0,1.0,12.0,1.2857142857142858,1062716.0,0.4348034508002809,1.6666666666666667,50912188.0,2215799.0,4350716.0,0.7142857142857143,2027314.4285714289,65560801841086.7,0.6,2.4285714285714284,1.2,1.0,1.7000000000000002,3.0,1.0,9725859.142857144,10918474.714285716,21700036.166666668,8.0,1.2857142857142858,837271.7142857143,8546614.857142856,6937980.0,0.4285714285714285,4374922.142857143,5077565.285714285,1.976744186046512,5627331.714285715,0.0,1.0,1.4285714285714286,17782351.325581394,1.2403846153846154,3,3.0,0.0,0.8571428571428571,1697026.0,1.5789473684210524,1.7142857142857142,1697026.0,0.0,2297910.0,1.4285714285714286,1.2857142857142858,0.7142857142857143,3487619.0,2740200.714285714,1.0,0.7142857142857143,2051223.4285714289,1.5,14.0,1.3417857142857144,0.0,2.085830972963256,0.9233434615384616
175,72950634.0,10587889.0,,5.142857142857143,,3.857142857142857,inf,177480106.3043478,0.0,696438743.0,102418837.0,8450350000.0,3.857142857142857,9.0,0,5.285714285714286,12.0,0.2857142857142857,0.7142857142857143,1015035.1428571428,2.0,4.428571428571429,114162951.71428572,0.0,,0,1,2.324324324324324,0.0,,420644.0,5.303536536094891e+18,,0.975238053168061,0.0,,1.2857142857142858,0.0,,,36.0,53.0,12.0,8.0,3599340013.142857,,1,1352925730.0,,-39357807.0,12157162.714285716,,1.0,0.0,2.8,604806146.0,1866285714.2857144,0,0.0,2.142857142857143,-142036.2857142857,2982126905054.3,0.0,,22.0,120621.57142857143,183399.0,4037437.0,1,0,,,0.0,3.25,0.5714285714285714,3.857142857142857,0.0,3500162677.0,1.0,87446321.28571428,14.0,1.8571428571428568,10345.0,2.857142857142857,84295496.28571428,5.17715939916935e+16,33000.0,69,0.1428571428571428,203148472.0,0.0,11.0,0.5714285714285714,420644.0,1.019634366617377,2.25,1367616098.25,1035524.0,50136142.14285714,2.0,74959384.71428572,690424988818.9166,0.8333333333333334,0.5714285714285714,2.0,1.0,3.642857142857143,1.0,2.5,18080595.57142857,18080595.57142857,329491320.8333333,12.0,1.1428571428571428,214690812.85714287,55984741.28571428,2523796.8571428573,0.7142857142857143,86138081.42857143,583136.0,1.4722222222222223,500357709.2857143,0.0,0.0,2.0,1322795737.8888888,2.3398058252427183,0,0.0,0.0,2.7142857142857144,87987.0,5.186842105263157,0.7142857142857143,87987.0,0.0,2959322.0,1.1428571428571428,4.714285714285714,0.5714285714285714,0.0,1817673.571428572,2.142857142857143,2.4285714285714284,698220696.8571428,0.6666666666666666,13.0,0.5715542857142857,1.0,,0.9997322512201174
234,27514343.57142857,0.0,25022722.14285714,5.285714285714286,4.0,6.142857142857143,1.017152090909091,34347068.08,3.0,184239182.0,7938436.0,960703050.0,5.428571428571429,19.0,0,0.8571428571428571,14.0,6.142857142857143,2.857142857142857,46084087.28571428,5.0,1.0,4938086.142857143,49593320.0,7000000.0,9,2,0.964102564102564,9960630.0,28417682.0,69333.0,914533906701878.4,2.0,1.3724608117974493,140267.0,0.0,0.8571428571428571,1.0,-197000000.0,40706332.5,15.0,17.0,11.0,7.0,274748701.71428573,22142857.14285714,6,46352240.0,20000000.0,1245088.0,27723931.57142857,8.0,0.0,0.0,11.80952380952381,132497348.0,152234078.57142857,0,127862092.0,6.571428571428571,-1922865.4285714289,26481346274346.164,-8671700.0,4985714.285714285,15.0,-5852721.571428572,14832761.0,74461652.0,1,1,43.0,77500000.0,1.0,2.888888888888889,4.714285714285714,5.857142857142857,0.0,418383602.0,4.0,33587209.71428572,9.0,1.2857142857142858,6428931.0,1.2857142857142858,49787461.0,1.3684755713483948e+16,-1139214.0,20,6.0,10971887.0,1.0,12.0,5.285714285714286,154950.0,2.0803546524451315,1.6666666666666667,5191639.571428572,404778089.0,22448486.14285714,2.571428571428572,35289820.571428575,5.366197918031812e+16,1.2857142857142858,6.428571428571429,5.166666666666667,3.0,2.361111111111111,2.0,1.5,49143413.42857143,43929009.571428575,49968169.72,9.0,4.0,24338249.0,3054531.0,11572473.714285716,3.2857142857142856,55645547.571428575,191078306.57142857,6.290322580645161,73433453.57142857,10325082.0,0.0,1.2857142857142858,56831480.78333333,0.9652509652509652,0,2.0,0.0,5.285714285714286,11242148.5,4.194581280788176,2.0,2433053.0,26768354.0,3049474.0,1.7142857142857142,3.142857142857143,6.0,700727.0,34766123.428571425,1.2857142857142858,4.714285714285714,85132791.0,6.142857142857143,12.0,0.9530272037588392,0.6677170112686317,0.0318257679239542,1.1626614380445042
325,142717326.85714287,0.0,0.0,4.571428571428571,3.0,3.0,0.6750848445752817,30993417.379310343,2.0,341613300.0,0.0,64079821.0,1.8571428571428568,22.0,2,1.2857142857142858,8.0,0.0,1.2857142857142858,312565341.71428573,7.0,5.142857142857143,21335209.85714286,21458874.0,5000000.0,5,0,0.8035714285714286,18519827.0,175276.0,52977.0,100770073162788.66,,0.3466768056572229,206118.0,1.2415458937198067,3.571428571428572,0.0,0.0,231720441.0,8.0,15.0,11.0,9.0,24682140.0,,4,310764454.0,5900000.0,1670687.0,18813683.0,7.0,0.3333333333333333,7894173.0,1.1428571428571428,88898694.0,17012556.14285714,3,98268.0,3.2857142857142856,-67624531.28571428,53382166075770.47,-402303982.0,,10.0,4773683.857142857,21341809.0,5729995.0,2,2,24.0,,3.0,2.4444444444444446,0.1428571428571428,1.7142857142857142,6227319.0,499628047.0,2.5,29285782.14285714,26.0,3.7142857142857135,581436.0,3.571428571428572,3010554.0,39966994357616.72,-18172.5,47,0.0,6382957.0,4.0,12.0,1.2857142857142858,93027.0,4.393848781725006,2.4285714285714284,7349951.571428572,2168213.0,8476307.57142857,2.4285714285714284,10311088.714285716,46335424632570.24,2.857142857142857,4.142857142857143,2.0,0.0,2.2777777777777777,1.0,3.5,96863852.85714284,98383852.0,20764963.666666668,8.0,2.571428571428572,13111411.42857143,113095678.28571428,33997986.28571428,2.2857142857142856,11260015.42857143,3882221.857142857,2.8157894736842106,266917333.2857143,3743218.0,3.0,3.857142857142857,79205712.34210527,0.8201058201058201,4,3.0,3.0,4.571428571428571,3605090.0,3.4025974025974017,0.0,3605090.0,36880864.0,58334765.0,3.2857142857142856,3.142857142857143,3.0,2860501.0,18128984.0,3.857142857142857,2.571428571428572,770827.0,3.25,12.0,1.286577808510576,,,0.7433581341563728
564,57433436.571428575,0.0,0.0,1.7142857142857142,,2.571428571428572,,1714666.6363636365,0.0,4942648.0,205332.0,54500000.0,4.285714285714286,11.0,0,2.142857142857143,8.0,2.0,3.571428571428572,0.0,0.0,1.8571428571428568,27215609.71428572,2037094996.0,,7,2,0.8157894736842105,0.0,,1076675.0,149452227856190.47,2.0,2.7777777777777777,0.0,0.0,0.4285714285714285,0.0,-23000000.0,,1.0,0.0,6.0,2.0,26942857.14285714,0.0,3,121148571.0,12000000.0,147799.0,727206.7142857143,0.0,0.0,53265704.0,20.0,42022068.0,12804505.285714284,0,14986365.0,2.142857142857143,3351296.8571428573,490219652546190.5,-410822.0,0.0,15.0,-8548906.285714285,1282361.0,18943278.0,3,1,6.0,0.0,0.0,1.0,2.142857142857143,2.4285714285714284,198075617.0,1489537.0,2.0,867035.0,1.0,0.0,21640004.0,0.1428571428571428,82603167.71428572,99473044.90000002,3300.0,22,2.7142857142857144,383935.0,0.0,7.0,1.5714285714285714,1489326.0,2.301349102576032,0.5,,41563104.0,21350304.14285714,0.0,402085.0,178436840772.19998,,3.0,2.0,0.0,,1.0,0.0,63803532.28571428,912948.0,612172.3225806452,12.0,2.4285714285714284,19569502.285714287,401163.4285714286,899912.0,3.142857142857143,74475932.14285715,32159675.42857143,2.7586206896551726,65921195.571428575,10608723.0,12.0,0.1428571428571428,28033177.33333333,0.8075313807531381,1,0.0,1.0,3.0,64788704.0,0.25,0.0,355992.0,51872175.0,1489326.0,2.142857142857143,2.571428571428572,3.2857142857142856,195737767.0,541056.4285714285,0.0,2.4285714285714284,30868062.57142857,2.7142857142857144,6.0,0.430828147438966,0.8911649157158815,0.0,1.005399375
558,7570285.857142857,111305029.0,792135.4285714285,4.714285714285714,1.0,3.7142857142857135,0.9727559976352594,75662043.16666667,0.0,635910409.0,3710363.0,3797425291.0,2.0,16.0,0,2.2857142857142856,5.0,2.571428571428572,3.4285714285714284,534012267.4285714,3.0,4.142857142857143,129575481.42857143,108168000.0,,5,4,1.5316455696202531,0.0,4782681.0,1077275.0,8.692570100464133e+16,,1.26576746460668,0.0,1.013390771122497,1.7142857142857142,0.0,0.0,7208497.5,21.0,44.0,11.0,5.0,539159691.2857143,,3,496253067.0,50022663.0,385100.0,34816130.14285714,3.0,2.0,234971744.0,4.238095238095238,1298458286.0,182826366.7142857,0,19908598.0,3.7142857142857135,-14173502.0,2.067769149007377e+16,-96669319.0,,15.0,123305593.28571428,8439386.0,17550915.0,1,0,22.0,,2.0,3.555555555555556,2.4285714285714284,4.428571428571429,64136464.0,367943707.0,3.0,256148348.0,12.0,1.7142857142857142,7231951.0,1.1428571428571428,298064482.85714287,7495268931348101.0,-4897488.0,31,2.0,76338928.0,1.0,14.0,2.857142857142857,1077275.0,1.025322802193276,1.7142857142857142,136283749.7142857,10141995.0,217913416.1428572,3.0,111171718.71428572,1.8171104477237044e+16,2.7142857142857144,3.2857142857142856,1.3333333333333333,2.0,6.777777777777777,2.5,2.0,66287778.85714286,66342793.14285714,157927888.0,26.0,1.5714285714285714,383441208.14285713,70329744.28571428,156676334.42857143,2.7142857142857144,292609116.71428573,146869820.85714287,2.771929824561404,20828591.42857143,15176920.0,0.0,1.4285714285714286,130986560.75438596,1.5843621399176957,1,4.0,4.0,2.0,75370687.5,2.3225806451612896,1.8571428571428568,75370687.5,7181168.0,7610994.0,1.8571428571428568,1.2857142857142858,2.0,1863453.0,181989760.7142857,1.4285714285714286,1.2857142857142858,171825370.85714287,3.1666666666666665,9.0,0.9021622594135232,0.0025253021344928,0.0005051664753157,0.753788870119353
233,9124751.142857144,0.0,,0.0,,0.1428571428571428,,4041995.8,1.0,63444504.0,0.0,53250000.0,0.1428571428571428,3.0,14,0.8571428571428571,2.0,1.0,0.7142857142857143,21285714.285714287,0.0,0.0,0.0,12000000.0,,0,2,1.4,265307.0,,58243.0,,,,0.0,,0.0,0.0,,,,10.0,10.0,6.0,19933519.85714286,,0,115703.0,,115694.0,74924.14285714286,,0.0,0.0,,5508754.0,9758571.42857143,8,0.0,0.2857142857142857,20514.28571428572,200000000.0,20000.0,,2.0,0.0,2258316.0,0.0,11,0,,,0.0,1.0,0.5714285714285714,0.7142857142857143,0.0,193023723.0,1.0,891251.7142857143,1.0,0.2857142857142857,12908316.0,0.5714285714285714,36119.57142857143,139030262116.3333,20000.0,114,0.7142857142857143,268773.0,0.0,6.0,0.2857142857142857,58243.0,,0.5,,408316.0,1324206.857142857,0.1428571428571428,0.0,1711250000000.0,1.0,0.5714285714285714,0.3333333333333333,0.0,0.0,1.0,1.0,9124751.142857144,9124751.142857144,2917876.222222222,1.0,0.1428571428571428,7964681.142857143,0.0,0.0,0.2857142857142857,7314787.285714285,3749278.285714286,1.0,232509.8571428572,0.0,8.0,0.2857142857142857,16414450.0,1.4242424242424243,1,0.0,0.0,0.7142857142857143,12918316.0,0.1666666666666666,0.4285714285714285,12918316.0,0.0,383723.0,0.1428571428571428,0.8571428571428571,0.0,0.0,151786.85714285713,0.2857142857142857,0.1428571428571428,254662.7142857143,0.6666666666666666,4.0,1.4166666666666667,,,0.9592310106716886
